Time,Intensity,Intensity_1
0.056837,2159541,-2742844
0.056848,3569827,-375763
0.056859,4046601,823271
0.05687,-600322,-3916172
0.056881,-2431457,-473260
0.056892,2334623,-6084250
0.056903,-283674,-1924555
0.056914,1637579,766775
0.056925,5125504,-3411933
0.056936,-674767,103684
0.056947,-1142532,-6085771
0.056958,-939425,-1645049
0.056969,2275647,7327294
0.05698,-4519291,956242
0.056991,292637,2083568
0.057002,-892013,-3117627
0.057013,3329889,-1304195
0.057024,902921,-837225
0.057035,583295,-3182166
0.057046,-1669386,-7062040
0.057057,2544661,217975
0.057068,3565266,-1491221
0.057079,400185,-4988270
0.05709,-738382,-7023306
0.057101,-1245937,801823
0.057112,1550237,1779795
0.057123,-1234194,828514
0.057134,-3864950,-5679411
0.057145,4435995,4176725
0.057156,4358385,5713485
0.057167,-502174,-673963
0.057178,5497418,-636530
0.057189,-3676882,528986
0.0572,138633,3101787
0.057211,-462431,1137848
0.057222,1804323,-521642
0.057233,-4288034,-1404874
0.057244,4648610,-1172158
0.057255,-6392630,2964922
0.057266,3827862,-43769
0.057277,-3596159,-7694924
0.057288,1329635,-3018631
0.057299,2656900,4361611
0.05731,-4811473,-4430868
0.057321,-1228164,-1434780
0.057332,-565654,-361171
0.057343,5267928,-2135369
0.057354,-476976,-3755738
0.057365,4436534,3060897
0.057376,1794463,674137
0.057387,-19166,-3630475
0.057398,1301248,3073762
0.057409,-4729133,-4453220
0.05742,1092117,6517110
0.057431,-357587,1323039
0.057442,-4064872,-2299969
0.057453,1886852,2701439
0.057464,3701770,-315706
0.057475,6725675,554544
0.057486,9382226,-2317842
0.057497,-4782717,-3764463
0.057508,887313,-5477276
0.057519,-851315,1868087
0.05753,1078668,-121956
0.057541,-7048627,33401
0.057552,-6298879,3860945
0.057563,5942521,-2247810
0.057574,1673697,4083704
0.057585,-102436,669488
0.057596,-5435193,7612649
0.057607,1811080,-1968568
0.057618,4517170,-1519074
0.057629,4660259,3720159
0.05764,-2220023,-1141363
0.057651,5898725,4261788
0.057662,-3857617,3706349
0.057673,582529,-322555
0.057684,3553021,4911963
0.057695,-3827638,-469200
0.057706,-2433720,2051046
0.057717,2286313,-4176950
0.057728,-5418695,-3824704
0.057739,-831457,6290475
0.05775,887709,-1728144
0.057761,2121548,-8217212
0.057772,2455146,4406457
0.057783,-442528,-3111407
0.057794,-297773,-9634562
0.057805,1243598,3496054
0.057816,-961686,-3054198
0.057827,-1678184,-4095961
0.057838,6256468,-1110023
0.057849,-2948810,-313618
0.05786,-2742201,2157288
0.057871,2313754,-2611182
0.057882,1491030,-2071382
0.057893,-1734799,-3458833
0.057904,1907063,-2395588
0.057915,3388030,-5802002
0.057926,5604093,400481
0.057937,3966177,-1392902
0.057948,-4680333,-722258
0.057959,1152697,4720075
0.05797,192797,-883465
0.057981,-1177870,-2537851
0.057992,-2663636,-1183193
0.058003,7893287,-3779852
0.058014,-1108807,2156034
0.058025,-337057,171739
0.058036,230924,-4860251
0.058047,10110479,710421
0.058058,1685040,164396
0.058069,2247095,-4780490
0.05808,-411839,-1384090
0.058091,-2968812,-4824881
0.058102,6004207,-17570
0.058113,-3449328,1111322
0.058124,5263340,-2915940
0.058135,1803216,-7768721
0.058146,4779795,-3155344
0.058157,943448,-183458
0.058168,1456893,-4550423
0.058179,-2360867,1353582
0.05819,-9613679,-4581652
0.058201,-2100488,-3533148
0.058212,728777,4656782
0.058223,-6876910,1853255
0.058234,-9442926,-778109
0.058245,1432255,-2465197
0.058256,-3274514,869255
0.058267,-3095797,-205532
0.058278,5430447,185846
0.058289,-1156812,3834692
0.0583,-1993065,6192191
0.058311,-1844028,2019891
0.058322,1168950,2091914
0.058333,-801400,2202013
0.058344,1109856,2478781
0.058355,-640507,5536107
0.058366,5382061,5036562
0.058377,-314697,8692480
0.058388,1809667,-3730235
0.058399,-1209720,-832160
0.05841,5796460,1833146
0.058421,-524754,-3192906
0.058432,-6465785,-5092236
0.058443,2859061,-912950
0.058454,-1082998,5331682
0.058465,892260,9136712
0.058476,9302471,6071766
0.058487,8600237,977061
0.058498,2376606,-4379738
0.058509,5000634,-5868675
0.05852,678333,716595
0.058531,-1314270,-810534
0.058542,6517025,6924707
0.058553,-1175332,1158686
0.058564,-3534403,-966858
0.058575,1390662,-2993207
0.058586,3388848,-6083660
0.058597,2387963,6927839
0.058608,-6630876,1339029
0.058619,634027,-1150211
0.05863,2276554,-4871334
0.058641,-6673697,2714570
0.058652,-330669,-447677
0.058663,-8249325,-626732
0.058674,49448,2724072
0.058685,-288880,630451
0.058696,543515,627700
0.058707,938981,-1311158
0.058718,3020414,4627775
0.058729,1069422,1469066
0.05874,-4676726,1738257
0.058751,-4208480,-627878
0.058762,-2981136,-830032
0.058773,1061605,-342833
0.058784,-6232337,-3607943
0.058795,5595360,-2045400
0.058806,318347,4818671
0.058817,-266,-1486824
0.058828,2311228,2786019
0.058839,-2583060,4108706
0.05885,968217,3128902
0.058861,529830,29859
0.058872,-5226894,872287
0.058883,-231606,10945666
0.058894,-498183,-499515
0.058905,-6789947,-8277061
0.058916,-9923359,-7605683
0.058927,-634729,-13831
0.058938,-2503372,924399
0.058949,-2260244,4297950
0.05896,5679094,8549718
0.058971,-992256,-420811
0.058982,-1137685,-3360521
0.058993,6576076,1468510
0.059004,3906433,-2456193
0.059015,-52273,-3168547
0.059026,-2556718,4492829
0.059037,1196193,6765428
0.059048,423337,2976809
0.059059,6830435,-66438
0.05907,-1633277,4590914
0.059081,2083503,-4026274
0.059092,-3707715,2204660
0.059103,1490071,3215346
0.059114,4410504,3781889
0.059125,1219498,-2274393
0.059136,3557606,-2443006
0.059147,-1361788,2388877
0.059158,-64367,-2952504
0.059169,-4946341,-2927832
0.05918,625104,-2717207
0.059191,1359298,4053915
0.059202,2732938,1344223
0.059213,11344,-5312523
0.059224,-1928393,-5262305
0.059235,-969145,-3320169
0.059246,6937179,-1059329
0.059257,-213001,8150353
0.059268,-2252751,6034960
0.059279,-2217961,2427512
0.05929,-2640924,-2391564
0.059301,3013119,183687
0.059312,-8198352,1622726
0.059323,-437095,4641325
0.059334,6388546,4020437
0.059345,-1358978,-1767645
0.059356,-8127951,-1271675
0.059367,-2424512,2147693
0.059378,2995750,-1833058
0.059389,-2622989,5322964
0.0594,-2100606,-3834474
0.059411,-1121805,-718923
0.059422,4866054,3012405
0.059433,-1681686,2464662
0.059444,-582494,1849195
0.059455,2161529,1435915
0.059466,584504,158176
0.059477,3180297,-2325068
0.059488,-2690615,-2690080
0.059499,3646067,-1689180
0.05951,3353504,-2145323
0.059521,-5646077,192374
0.059532,4219981,-5176224
0.059543,70719,527904
0.059554,6494444,316315
0.059565,-65080,1226922
0.059576,-5759834,736207
0.059587,2092053,2507492
0.059598,-720602,5977989
0.059609,254995,1929446
0.05962,1706976,-774710
0.059631,-1762023,-5673446
0.059642,-4057630,-4165724
0.059653,6135364,-2711768
0.059664,-2480457,11958949
0.059675,-1086538,-2121495
0.059686,1119697,-3188350
0.059697,1800787,-1240331
0.059708,-2283185,5617711
0.059719,4738563,611856
0.05973,-5657170,-2445578
0.059741,-611941,-2862196
0.059752,5782366,6041697
0.059763,1428632,-2131222
0.059774,536509,-6710342
0.059785,-3310149,-4327358
0.059796,3094002,-2588630
0.059807,5077991,-7996613
0.059818,4982920,1383020
0.059829,-523639,-3789990
0.05984,3255392,8038867
0.059851,-576959,1380106
0.059862,-4596857,-442091
0.059873,-2940173,-1895817
0.059884,-2980525,1577778
0.059895,2980031,155774
0.059906,1058911,-6957132
0.059917,-2822805,3639091
0.059928,528869,-1739786
0.059939,2798957,3348317
0.05995,-2334307,-1747166
0.059961,-2921230,3651927
0.059972,883020,5350303
0.059983,1948734,2553014
0.059994,3772992,-5576355
0.060005,2994333,6734663
0.060016,-321255,-4297700
0.060027,-1163911,-530678
0.060038,-2199447,-4087715
0.060049,-3573290,-4432344
0.06006,9731830,-5639780
0.060071,3555380,6249989
0.060082,-6439039,-2173974
0.060093,839325,3284371
0.060104,1811494,-2463169
0.060115,1697654,-274212
0.060126,4771779,-2833616
0.060137,-3682142,6960523
0.060148,596365,5540428
0.060159,1432391,-3617313
0.06017,-4859620,-1989126
0.060181,-7455363,2682054
0.060192,-3442215,3282525
0.060203,1654470,-3982163
0.060214,3668872,-4596347
0.060225,2291325,-4162275
0.060236,4938295,-7256
0.060247,-645394,577203
0.060258,-1148686,6029
0.060269,-3511324,1490406
0.06028,-8052419,-6369870
0.060291,-6535788,-1430566
0.060302,-5158106,-2863559
0.060313,-6873506,1374174
0.060324,-2254849,1525507
0.060335,1613597,3716041
0.060346,-4747520,-2383502
0.060357,-4869689,464913
0.060368,-923548,-1998010
0.060379,-2104048,-4579895
0.06039,-3331634,2247773
0.060401,-3394322,3430725
0.060412,11274387,-1114597
0.060423,-69452,-785712
0.060434,2032756,-5332656
0.060445,-5020594,-3052476
0.060456,6271356,-813191
0.060467,-169216,-4778189
0.060478,5100207,4573802
0.060489,-1193241,-2728523
0.0605,837971,-2785065
0.060511,6970425,7880592
0.060522,-735746,5636941
0.060533,8171898,-3367903
0.060544,-4494492,-433875
0.060555,202590,1219833
0.060566,-4093210,-1833313
0.060577,1257730,-185980
0.060588,-2948003,1905466
0.060599,-5949448,-7918336
0.06061,-1733704,1274424
0.060621,515371,-6558490
0.060632,-3562373,-325854
0.060643,1886519,2919136
0.060654,6644765,1055678
0.060665,4879018,999874
0.060676,-3643140,-4460806
0.060687,-1755621,-474196
0.060698,-2168791,-3915926
0.060709,-3242462,-1524600
0.06072,4727598,-1016827
0.060731,3166090,-2209819
0.060742,285990,-1159207
0.060753,-3815705,3620739
0.060764,-113350,-1925297
0.060775,7202740,-6292105
0.060786,-2653998,3296444
0.060797,7107119,-1036972
0.060808,9124561,1347392
0.060819,1213942,11602
0.06083,-3273043,-5439564
0.060841,4157266,1231957
0.060852,-2927318,-4299211
0.060863,-2088236,-2023360
0.060874,-2084264,2823889
0.060885,3471852,1105222
0.060896,-5748225,192068
0.060907,-2438636,4218020
0.060918,-1847972,5502250
0.060929,1732695,-3610422
0.06094,4508630,1053876
0.060951,-9279392,6672336
0.060962,5182603,5093474
0.060973,-677502,2012585
0.060984,-2003873,-4046364
0.060995,626938,-665558
0.061006,9076025,2189583
0.061017,614800,-6720367
0.061028,-880342,-213810
0.061039,1688911,-5047590
0.06105,-4049547,-800322
0.061061,734841,-6223602
0.061072,1181905,-1443207
0.061083,2869044,-1625465
0.061094,-6176167,12272290
0.061105,-208061,-170537
0.061116,-5618094,1132424
0.061127,-6150451,-2387819
0.061138,-7228645,2188301
0.061149,155098,2582550
0.06116,-1308086,-4996539
0.061171,-4819210,-5577147
0.061182,3121825,550734
0.061193,-2919767,440862
0.061204,147601,4339123
0.061215,-2611615,5218102
0.061226,1365131,-1019608
0.061237,-2256911,4116666
0.061248,709443,-1275564
0.061259,-4073717,-226379
0.06127,-3599545,2452002
0.061281,6262182,-3192549
0.061292,-6860412,-4184205
0.061303,-652888,-4298114
0.061314,-5551314,923123
0.061325,5023813,1535529
0.061336,-2316870,4093280
0.061347,-6661055,1984101
0.061358,1660873,2035617
0.061369,-7228860,6892542
0.06138,2532341,416703
0.061391,-763285,1688354
0.061402,-8608615,-1260585
0.061413,-2730717,3100723
0.061424,2737942,-3173099
0.061435,-4658271,3610593
0.061446,-14484,-1670503
0.061457,-519084,-2786467
0.061468,653456,3117866
0.061479,2788862,5090149
0.06149,-2194234,406840
0.061501,-9831660,1861746
0.061512,-8449786,-668620
0.061523,-4792774,2901209
0.061534,-8157717,-4622315
0.061545,-502326,688830
0.061556,1273491,3668926
0.061567,-1859275,483759
0.061578,-1347335,-1539595
0.061589,-20925,5288255
0.0616,4520537,-3352360
0.061611,-1326746,-6609832
0.061622,2490478,-6895417
0.061633,-5227628,-743225
0.061644,1558752,-2024754
0.061655,1150278,1502684
0.061666,-9753324,-2485700
0.061677,-2928755,-4608822
0.061688,-682498,1391501
0.061699,6702179,-4357356
0.06171,-1942501,8150844
0.061721,-2833794,-1429751
0.061732,-1418838,4911507
0.061743,5371871,2544842
0.061754,-2522389,-6594372
0.061765,1564462,5870107
0.061776,-228719,-4421353
0.061787,-2288304,3329548
0.061798,-4533321,-3157875
0.061809,-418349,-2300002
0.06182,-4539881,-4149748
0.061831,-7814482,294509
0.061842,3881691,-1723514
0.061853,-1963195,5893380
0.061864,-569544,4471501
0.061875,602232,-920120
0.061886,6223939,5010798
0.061897,4550462,1477072
0.061908,4611002,882776
0.061919,3260903,7876922
0.06193,5453359,2573508
0.061941,-128867,-1470653
0.061952,-1149436,3248154
0.061963,4007835,-4578568
0.061974,-367094,-2275908
0.061985,-615275,-2237222
0.061996,-2103809,-2283856
0.062007,-1606110,2998902
0.062018,-4085869,3031952
0.062029,-928148,8862501
0.06204,4675326,3655244
0.062051,4474113,-5612669
0.062062,-2117874,-5113020
0.062073,-6601230,-6943852
0.062084,1817705,6028316
0.062095,-59857,349454
0.062106,1850729,189498
0.062117,-1802416,7774208
0.062128,1357443,6526186
0.062139,29404,7284029
0.06215,634696,4275755
0.062161,1850995,-1531880
0.062172,-1926902,5291122
0.062183,3131674,4751558
0.062194,-626408,132767
0.062205,-5950128,702655
0.062216,-165050,2289983
0.062227,-2398930,-2562652
0.062238,4325593,-1770381
0.062249,-224611,1044044
0.06226,-3972602,1189551
0.062271,6805845,3863576
0.062282,226706,-447012
0.062293,3895802,-4344199
0.062304,-491655,5751951
0.062315,-4997341,718074
0.062326,2804706,5062943
0.062337,-5446719,3204621
0.062348,324878,-31009
0.062359,3445201,-566101
0.06237,386250,24504
0.062381,1828504,3369707
0.062392,1198931,-1659651
0.062403,-1191067,7392513
0.062414,-1265659,268369
0.062425,-4511889,11010553
0.062436,5254808,-1943547
0.062447,12030006,45349
0.062458,3895949,175758
0.062469,1724687,5409688
0.06248,1718584,9190694
0.062491,-5914470,-858577
0.062502,479885,2199167
0.062513,83978,4353848
0.062524,2736314,-7688029
0.062535,-1359403,-868892
0.062546,401105,-5218659
0.062557,-3314472,-1147290
0.062568,-806466,-2277277
0.062579,-464591,-597247
0.06259,26942,2417520
0.062601,-4649596,3333032
0.062612,2357063,-2095917
0.062623,2274993,-2730013
0.062634,-4946672,1003263
0.062645,-11246127,-6917825
0.062656,4234654,52893
0.062667,-1284245,-6150142
0.062678,5284469,-5083051
0.062689,4430659,-13386467
0.0627,-523755,1824660
0.062711,-1387713,2772381
0.062722,-3408107,-1550593
0.062733,-426476,-4758251
0.062744,2820035,1676911
0.062755,-6240389,5934685
0.062766,-275444,1732488
0.062777,6399153,-1762288
0.062788,1505643,4049840
0.062799,2996661,2112395
0.06281,238160,-1170721
0.062821,4873163,-3740981
0.062832,-517996,463829
0.062843,4520390,-101087
0.062854,5051101,-361541
0.062865,3784748,-3023698
0.062876,5172780,6061519
0.062887,-7867426,-1703534
0.062898,-7401624,5157484
0.062909,897589,3972392
0.06292,-655392,2479870
0.062931,-7715824,-252620
0.062942,-1933976,3421047
0.062953,1547985,4285136
0.062964,5268206,-6418102
0.062975,1816207,-6305426
0.062986,4765394,-6981933
0.062997,5852556,4424632
0.063008,5193850,6166768
0.063019,-6305787,279072
0.06303,-2064489,697217
0.063041,-1077268,-365341
0.063052,5103402,-4864454
0.063063,-1797465,-642398
0.063074,-597562,6253112
0.063085,3034860,5568400
0.063096,-4772464,-4958115
0.063107,-768798,2036155
0.063118,1126174,2078837
0.063129,-287282,-170595
0.06314,-9207311,-525045
0.063151,-2296777,7702498
0.063162,-2394486,5070331
0.063173,-2218191,-229061
0.063184,-817527,-4390982
0.063195,-824736,-1720362
0.063206,-2133529,569388
0.063217,-962378,-3581779
0.063228,-637034,7560410
0.063239,1145493,-5702719
0.06325,3882864,565927
0.063261,2976520,4368276
0.063272,682497,6136744
0.063283,1546192,-476340
0.063294,3445465,5783946
0.063305,4261380,-810101
0.063316,1349188,-7621113
0.063327,-1655291,-5929203
0.063338,-2717458,242471
0.063349,-3159130,3871976
0.06336,-816185,515426
0.063371,-4130446,3247403
0.063382,1088702,-2786654
0.063393,-1341710,1836741
0.063404,829082,330189
0.063415,-1978337,2531419
0.063426,5188644,444944
0.063437,192024,3311930
0.063448,-196157,-3697195
0.063459,-526299,-4232106
0.06347,335778,739655
0.063481,2632447,-6966670
0.063492,650833,3388703
0.063503,3513306,-6094010
0.063514,-4565983,-261846
0.063525,1580252,717527
0.063536,-2578646,-610177
0.063547,-759512,3367458
0.063558,-1798784,-3774066
0.063569,4774056,-170672
0.06358,1645245,3267398
0.063591,2917969,-2413784
0.063602,-5278732,8289737
0.063613,-3437868,-2664770
0.063624,730579,691891
0.063635,-3072496,-2253014
0.063646,-8142521,-531704
0.063657,828949,2331792
0.063668,7588347,3198995
0.063679,7653053,-9682544
0.06369,4387080,4509250
0.063701,264986,5410016
0.063712,2695586,-695507
0.063723,-4129211,-2310512
0.063734,940017,-7695602
0.063745,-712256,5453522
0.063756,-1524547,8941771
0.063767,3211606,-5659920
0.063778,3056059,-2219318
0.063789,792695,2180706
0.0638,1534709,-902223
0.063811,197338,3647317
0.063822,475493,3287558
0.063833,-1008035,9929849
0.063844,-1389863,6573340
0.063855,-3903968,4029048
0.063866,2907433,443584
0.063877,-4235940,-1647073
0.063888,2113767,-1390504
0.063899,-1391903,6520992
0.06391,2392377,2291911
0.063921,-1607826,-7970575
0.063932,-230017,-5808648
0.063943,-4779163,2711410
0.063954,2318774,-5783378
0.063965,-365382,3832932
0.063976,6071521,-5070269
0.063987,-1477432,3894811
0.063998,-791140,5193733
0.064009,2441469,-1177388
0.06402,498510,215681
0.064031,1443366,-1301437
0.064042,2470929,-161468
0.064053,-156993,-2879177
0.064064,-301618,-1719810
0.064075,654850,-1288670
0.064086,-9331746,-3909967
0.064097,2481112,387728
0.064108,3789265,1499606
0.064119,-2726270,4869482
0.06413,1799746,4307720
0.064141,-8780948,-5365425
0.064152,-254697,-3107447
0.064163,-1627316,2843240
0.064174,-1363514,2408099
0.064185,5989295,-883694
0.064196,2524022,-2485852
0.064207,-3579810,-2508517
0.064218,-4882845,-4227764
0.064229,6100918,-4756083
0.06424,-2213183,-1340845
