Frequency,Intensity
-211.490392,-26269.57227
-211.492233,-26116.61523
-211.494075,-24993.74023
-211.495917,-25591.42383
-211.497758,-26184.53906
-211.4996,-24553.4043
-211.501442,-23445.58594
-211.503283,-25948.60547
-211.505125,-29208.58594
-211.506967,-29036.70508
-211.508808,-27214.04883
-211.51065,-27926.17383
-211.512492,-30105.03125
-211.514333,-29471.97461
-211.516175,-25801.92969
-211.518016,-22862.02734
-211.519858,-22897.07227
-211.5217,-24889.43359
-211.523541,-26440.43359
-211.525383,-25411.18555
-211.527225,-22322.79883
-211.529066,-21502.16797
-211.530908,-25860.45117
-211.53275,-31295.21094
-211.534591,-31893.18359
-211.536433,-29291.0332
-211.538275,-29547.60742
-211.540116,-32260.79688
-211.541958,-31758.50391
-211.5438,-28086.99609
-211.545641,-26860.27148
-211.547483,-28578.31055
-211.549324,-28390.82617
-211.551166,-26267.73633
-211.553008,-26797.73242
-211.554849,-29078.97266
-211.556691,-27764.56445
-211.558533,-23968.35547
-211.560374,-23931.07227
-211.562216,-27139.00195
-211.564058,-27231.86914
-211.565899,-24242.41211
-211.567741,-24082.45508
-211.569583,-26447.91992
-211.571424,-25567.46875
-211.573266,-22519.4043
-211.575108,-24087.0957
-211.576949,-29473.92188
-211.578791,-30954.18555
-211.580632,-27898.12695
-211.582474,-27316.5293
-211.584316,-29990.24023
-211.586157,-29026.07617
-211.587999,-23540.17383
-211.589841,-21337.11133
-211.591682,-25712.25977
-211.593524,-30552.88086
-211.595366,-30848.25977
-211.597207,-28541.79688
-211.599049,-26261.14648
-211.600891,-23840.95313
-211.602732,-22284.81445
-211.604574,-23616.07031
-211.606416,-26272.8125
-211.608257,-27059.23828
-211.610099,-26758.31836
-211.61194,-27694.50586
-211.613782,-27982.75
-211.615624,-24922.10938
-211.617465,-21590.82227
-211.619307,-23013.01172
-211.621149,-27852.4668
-211.62299,-30435.19141
-211.624832,-29082.64648
-211.626674,-26726.43945
-211.628515,-25380.11133
-211.630357,-25009.41602
-211.632199,-25648.95898
-211.63404,-26594.25
-211.635882,-26077.35352
-211.637724,-24636.35742
-211.639565,-25274.88477
-211.641407,-28065.30078
-211.643248,-29201.18359
-211.64509,-27482.09375
-211.646932,-26391.1875
-211.648773,-27658.52734
-211.650615,-28578.36523
-211.652457,-27782.37695
-211.654298,-27558.375
-211.65614,-28434.76563
-211.657982,-27792.58984
-211.659823,-25756.8457
-211.661665,-25988.63086
-211.663507,-28843.39844
-211.665348,-30250.57227
-211.66719,-28873.68945
-211.669031,-27727.61719
-211.670873,-27568.25586
-211.672715,-25787.4707
-211.674556,-22982.08008
-211.676398,-23144.84961
-211.67824,-25978.11914
-211.680081,-26582.60938
-211.681923,-24333.94141
-211.683765,-24424.59375
-211.685606,-28630.58594
-211.687448,-31995.92773
-211.68929,-31083.31445
-211.691131,-28618.87695
-211.692973,-27433.41602
-211.694815,-26243.67383
-211.696656,-24134.37695
-211.698498,-23363.67969
-211.700339,-24867.80859
-211.702181,-25934.64844
-211.704023,-24903.13867
-211.705864,-23955.4082
-211.707706,-25155.36719
-211.709548,-27401.35547
-211.711389,-28888.06641
-211.713231,-29339.59375
-211.715073,-28885.93359
-211.716914,-27833.55664
-211.718756,-27772.6875
-211.720598,-29531.55859
-211.722439,-30285.1875
-211.724281,-26787.97461
-211.726123,-21420.3457
-211.727964,-20266.64453
-211.729806,-24381.1582
-211.731647,-27852.94336
-211.733489,-26400.28711
-211.735331,-23271.22656
-211.737172,-23537.14453
-211.739014,-26289.87695
-211.740856,-26729.34375
-211.742697,-23870.23438
-211.744539,-21614.16406
-211.746381,-22637.5
-211.748222,-25407.52344
-211.750064,-27894.20117
-211.751906,-30321.07227
-211.753747,-32526.53516
-211.755589,-32194.25781
-211.757431,-28668.77148
-211.759272,-25801.04883
-211.761114,-27209.37891
-211.762955,-30438.52539
-211.764797,-30047.58398
-211.766639,-25645.3418
-211.76848,-22315.16602
-211.770322,-22966.13086
-211.772164,-24922.64648
-211.774005,-25274.2207
-211.775847,-25236.37305
-211.777689,-26943.60938
-211.77953,-29311.50781
-211.781372,-29837.68164
-211.783214,-28396.7207
-211.785055,-26885.55273
-211.786897,-26403.09375
-211.788739,-26465.4375
-211.79058,-26109.56055
-211.792422,-24790.3457
-211.794263,-22962.78906
-211.796105,-22066.34375
-211.797947,-22989.52734
-211.799788,-24737.08008
-211.80163,-25773.27148
-211.803472,-26133.36914
-211.805313,-26785.76172
-211.807155,-27665.60156
-211.808997,-27995.21875
-211.810838,-27785.03516
-211.81268,-27443.79688
-211.814522,-26875.07617
-211.816363,-26375.47266
-211.818205,-26949.95508
-211.820047,-28225.61133
-211.821888,-28082.46289
-211.82373,-26210.61914
-211.825571,-25511.14648
-211.827413,-27446.83008
-211.829255,-28719.86133
-211.831096,-25987.98438
-211.832938,-21607.58398
-211.83478,-20667.80273
-211.836621,-23722.91602
-211.838463,-26496.57813
-211.840305,-26218.51367
-211.842146,-24620.14063
-211.843988,-24506.76758
-211.84583,-26174.69531
-211.847671,-27772.83008
-211.849513,-27596.25
-211.851354,-25762.1543
-211.853196,-24250.32422
-211.855038,-24843.11523
-211.856879,-26940.5625
-211.858721,-28531.42578
-211.860563,-28976.04297
-211.862404,-28919.55273
-211.864246,-28061.46875
-211.866088,-25877.72852
-211.867929,-24118.64648
-211.869771,-24991.67578
-211.871613,-26941.70508
-211.873454,-26311.85156
-211.875296,-23442.58984
-211.877138,-22598.30078
-211.878979,-25119.08398
-211.880821,-27445.70703
-211.882662,-27210.91406
-211.884504,-26440.09961
-211.886346,-26889.98438
-211.888187,-26884.10938
-211.890029,-25123.07422
-211.891871,-23583.37891
-211.893712,-24240.32813
-211.895554,-26264.49023
-211.897396,-28249.91992
-211.899237,-29956.93164
-211.901079,-30613.19141
-211.902921,-29031.11133
-211.904762,-26428.26953
-211.906604,-25481.22461
-211.908446,-25993.9668
-211.910287,-25528.52539
-211.912129,-24443.89258
-211.91397,-25365.0957
-211.915812,-27431.66016
-211.917654,-26925.79883
-211.919495,-24417.67969
-211.921337,-24797.98242
-211.923179,-28586.77734
-211.92502,-30111.58008
-211.926862,-27032.04102
-211.928704,-24733.21875
-211.930545,-27275.44531
-211.932387,-30395.31641
-211.934229,-28648.91406
-211.93607,-24229.76172
-211.937912,-22881.59961
-211.939754,-24926.24023
-211.941595,-26222.34961
-211.943437,-25513.91211
-211.945278,-25332.08789
-211.94712,-26833.15234
-211.948962,-28255.05859
-211.950803,-28085.40625
-211.952645,-26648.0332
-211.954487,-25034.10352
-211.956328,-24507.79102
-211.95817,-25892.07227
-211.960012,-27918.41992
-211.961853,-27798.7793
-211.963695,-25011.25977
-211.965537,-22589.625
-211.967378,-23018.63867
-211.96922,-25004.08789
-211.971062,-26163.62891
-211.972903,-26637.32813
-211.974745,-27658.93164
-211.976586,-28444.8125
-211.978428,-27286.32617
-211.98027,-24770.16211
-211.982111,-23428.94141
-211.983953,-24407.78711
-211.985795,-26264.17773
-211.987636,-27130.30859
-211.989478,-26783.23242
-211.99132,-26216.84375
-211.993161,-25901.16016
-211.995003,-25233.95508
-211.996845,-23957.46484
-211.998686,-23374.62695
-212.000528,-24856.43164
-212.00237,-27254.32422
-212.004211,-27666.16797
-212.006053,-25416.35156
-212.007894,-23354.69141
-212.009736,-24089.9375
-212.011578,-26731.25586
-212.013419,-28658.94141
-212.015261,-28812.93945
-212.017103,-27883.56641
-212.018944,-26865.80469
-212.020786,-26642.28906
-212.022628,-27427.60547
-212.024469,-27796.05664
-212.026311,-26085.97852
-212.028153,-23214.91016
-212.029994,-21799.73047
-212.031836,-22371.375
-212.033677,-23463.5957
-212.035519,-25299.27539
-212.037361,-29207.19336
-212.039202,-33102.22266
-212.041044,-32688.14844
-212.042886,-28355.93945
-212.044727,-25476.36523
-212.046569,-26091.86914
-212.048411,-26148.75977
-212.050252,-23419.11523
-212.052094,-21864.16797
-212.053936,-24435.30664
-212.055777,-27527.74023
-212.057619,-27181.96289
-212.059461,-25416.35352
-212.061302,-25363.74023
-212.063144,-25178.22852
-212.064985,-22503.43359
-212.066827,-20534.75586
-212.068669,-23166.01172
-212.07051,-27422.71875
-212.072352,-27415.55469
-212.074194,-23702.10547
-212.076035,-22188.87695
-212.077877,-24763.52734
-212.079719,-27226.68359
-212.08156,-26635.38281
-212.083402,-25136.41406
-212.085244,-25324.06445
-212.087085,-26315.65234
-212.088927,-26379.10742
-212.090769,-26174.04688
-212.09261,-27067.04102
-212.094452,-28272.33398
-212.096293,-28028.21875
-212.098135,-26657.77734
-212.099977,-26237.9043
-212.101818,-27294.23633
-212.10366,-27910.0625
-212.105502,-26898.75391
-212.107343,-25923.04297
-212.109185,-26728.31445
-212.111027,-27802.74414
-212.112868,-26418.24414
-212.11471,-23248.95508
-212.116552,-21880.89258
-212.118393,-23609.24805
-212.120235,-25717.04883
-212.122077,-25580.55273
-212.123918,-23817.31836
-212.12576,-22545.95508
-212.127601,-22828.85938
-212.129443,-24471.40234
-212.131285,-26303.08594
-212.133126,-26483.20313
-212.134968,-24573.05078
-212.13681,-22936.97852
-212.138651,-23858.56836
-212.140493,-26213.68164
-212.142335,-27581.57813
-212.144176,-28040.78711
-212.146018,-28565.82031
-212.14786,-27730.66406
-212.149701,-24355.5918
-212.151543,-21506.59375
-212.153385,-22806.5957
-212.155226,-26380.41406
-212.157068,-27813.97461
-212.158909,-27423.41016
-212.160751,-28579.21484
-212.162593,-30402.96289
-212.164434,-29001.66797
-212.166276,-25121.4082
-212.168118,-23449.3418
-212.169959,-24519.86523
-212.171801,-24417.79883
-212.173643,-22624.67188
-212.175484,-22823.4707
-212.177326,-25235.03906
-212.179168,-25599.91602
-212.181009,-23228.52148
-212.182851,-22847.625
-212.184693,-26252.68164
-212.186534,-28859.7168
-212.188376,-27398.83398
-212.190217,-25028.09766
-212.192059,-25521.08203
-212.193901,-27535.20703
-212.195742,-28152.66211
-212.197584,-27814.4375
-212.199426,-28175.99609
-212.201267,-28473.32031
-212.203109,-27456.43555
-212.204951,-26401.50391
-212.206792,-27149.47852
-212.208634,-28991.16016
-212.210476,-29974.27734
-212.212317,-29740.01367
-212.214159,-28963.82031
-212.216,-27481.96094
-212.217842,-25110.14453
-212.219684,-23192.60352
-212.221525,-23258.01172
-212.223367,-24794.28711
-212.225209,-26074.91016
-212.22705,-26571.74805
-212.228892,-26911.99023
-212.230734,-27168.37109
-212.232575,-27148.49414
-212.234417,-27751.33398
-212.236259,-29592.35547
-212.2381,-30635.26367
-212.239942,-28302.56836
-212.241784,-24240.00195
-212.243625,-23305.93164
-212.245467,-26588.12109
-212.247308,-29373.88867
-212.24915,-28209.53125
-212.250992,-25807.36133
-212.252833,-25744.56836
-212.254675,-26544.26367
-212.256517,-25495.23633
-212.258358,-24472.61523
-212.2602,-26330.5625
-212.262042,-28598.24219
-212.263883,-27167.47656
-212.265725,-24097.86328
-212.267567,-24937.12109
-212.269408,-29444.56836
-212.27125,-31812.64648
-212.273092,-29792.00586
-212.274933,-27009.92969
-212.276775,-25900.48828
-212.278616,-24658.75781
-212.280458,-22383.56055
-212.2823,-21715.99023
-212.284141,-24484.44727
-212.285983,-28592.51172
-212.287825,-30645.87305
-212.289666,-29205.62109
-212.291508,-25367.76758
-212.29335,-22185.52344
-212.295191,-22515.25586
-212.297033,-25527.85352
-212.298875,-27279.03125
-212.300716,-26397.25195
-212.302558,-25943.0918
-212.3044,-27590.54492
-212.306241,-28389.48242
-212.308083,-26283.93945
-212.309924,-24044.61914
-212.311766,-24099.23242
-212.313608,-24344.04492
-212.315449,-22933.50977
-212.317291,-22074.12695
-212.319133,-23060.92188
-212.320974,-23121.47461
-212.322816,-21428.21484
-212.324658,-22132.67969
-212.326499,-26641.83008
-212.328341,-29305.44336
-212.330183,-26272.36133
-212.332024,-22345.16211
-212.333866,-23116.14258
-212.335708,-26328.90039
-212.337549,-27156.28125
-212.339391,-26247.75
-212.341232,-26355.13867
-212.343074,-26473.125
-212.344916,-25274.73242
-212.346757,-24991.78516
-212.348599,-26470.01758
-212.350441,-26188.40625
-212.352282,-23341.1543
-212.354124,-23190.64648
-212.355966,-27718.87305
-212.357807,-30198.44531
-212.359649,-25768.48633
-212.361491,-20376.69531
-212.363332,-21592.65039
-212.365174,-26802.79492
-212.367016,-28644.19727
-212.368857,-26860.84375
-212.370699,-26453.8457
-212.37254,-28121.25391
-212.374382,-28483.71875
-212.376224,-27036.41016
-212.378065,-26098.97461
-212.379907,-25957.99219
-212.381749,-25353.91016
-212.38359,-24607.50586
-212.385432,-24278.0957
-212.387274,-23553.92383
-212.389115,-23046.79492
-212.390957,-25264.16602
-212.392799,-29378.19336
-212.39464,-30378.75195
-212.396482,-26809.07813
-212.398324,-24131.64844
-212.400165,-26493.40625
-212.402007,-30308.2793
-212.403848,-30391.29102
-212.40569,-27681.11719
-212.407532,-26214.78711
-212.409373,-26550.96875
-212.411215,-26762.91211
-212.413057,-26569.74219
-212.414898,-26428.72266
-212.41674,-25458.30469
-212.418582,-23653.27148
-212.420423,-23377.25391
-212.422265,-25776.00977
-212.424107,-28351.60742
-212.425948,-28460.84961
-212.42779,-26699.33789
-212.429631,-25038.60938
-212.431473,-24172.78906
-212.433315,-24062.82422
-212.435156,-24633.50586
-212.436998,-25113.65039
-212.43884,-25012.18164
-212.440681,-25634.67188
-212.442523,-27905.42383
-212.444365,-29536.78125
-212.446206,-27938.83008
-212.448048,-25067.80664
-212.44989,-25242.125
-212.451731,-28659.87891
-212.453573,-31247.33008
-212.455415,-30649.14063
-212.457256,-28468.11719
-212.459098,-26881.42969
-212.460939,-26654.33984
-212.462781,-28082.77539
-212.464623,-30626.37305
-212.466464,-32162.13867
-212.468306,-31278.97852
-212.470148,-29270.72461
-212.471989,-27792.9707
-212.473831,-26558.30664
-212.475673,-25307.14063
-212.477514,-25154.61914
-212.479356,-25872.74219
-212.481198,-25380
-212.483039,-24019.20703
-212.484881,-24895.68164
-212.486723,-27647.25195
-212.488564,-27422.82031
-212.490406,-23293.16797
-212.492247,-21551.12695
-212.494089,-26172.20313
-212.495931,-31861.01563
-212.497772,-31877.80664
-212.499614,-27546.45898
-212.501456,-24432.56445
-212.503297,-23789.27539
-212.505139,-23463.16211
-212.506981,-23205.96094
-212.508822,-23628.56641
-212.510664,-23333.30078
-212.512506,-21818.00586
-212.514347,-21848.96289
-212.516189,-24831.27734
-212.518031,-27455.36719
-212.519872,-26837.7168
-212.521714,-25260.32813
-212.523555,-25998.76563
-212.525397,-28046.49805
-212.527239,-28658.23438
-212.52908,-27917.82617
-212.530922,-27534.07227
-212.532764,-27867.58594
-212.534605,-28536.37695
-212.536447,-29314.31836
-212.538289,-29065.51172
-212.54013,-26783.71875
-212.541972,-24211.47266
-212.543814,-23871.17578
-212.545655,-24676.87891
-212.547497,-23899.69141
-212.549339,-22874.9668
-212.55118,-25119.72852
-212.553022,-28991.46289
-212.554863,-28811.44531
-212.556705,-24185.60156
-212.558547,-21515.17188
-212.560388,-24252.14063
-212.56223,-27868.97852
-212.564072,-27411.11523
-212.565913,-24723.16602
-212.567755,-24520.37891
-212.569597,-27136.57422
-212.571438,-29006.54688
-212.57328,-28280.53516
-212.575122,-26776.6543
-212.576963,-26841.54883
-212.578805,-28106.52734
-212.580647,-27915.84375
-212.582488,-24963.13672
-212.58433,-21832.22461
-212.586171,-22261.10547
-212.588013,-25861.66797
-212.589855,-28222.32617
-212.591696,-27181.16992
-212.593538,-25865.5293
-212.59538,-27599.65625
-212.597221,-30821.89648
-212.599063,-31747.86328
-212.600905,-29659.37305
-212.602746,-26682.16016
-212.604588,-24329.35156
-212.60643,-23224.36914
-212.608271,-24477.72656
-212.610113,-27940.02539
-212.611954,-30115.70508
-212.613796,-27437.7168
-212.615638,-21724.69531
-212.617479,-19117.91211
-212.619321,-22507.98828
-212.621163,-27636.73047
-212.623004,-28543.80859
-212.624846,-24943.44336
-212.626688,-21681.22656
-212.628529,-21996.6875
-212.630371,-24455.56445
-212.632213,-26507.86328
-212.634054,-27680.55469
-212.635896,-28154.14844
-212.637738,-27317.85352
-212.639579,-25546.22461
-212.641421,-24734.55469
-212.643262,-25200.94531
-212.645104,-24749.94141
-212.646946,-22715.86328
-212.648787,-21853.91602
-212.650629,-23886.3457
-212.652471,-26380.82617
-212.654312,-26703.67969
-212.656154,-25782.37695
-212.657996,-25134.45117
-212.659837,-23790.07813
-212.661679,-21479.06836
-212.663521,-21224.94141
-212.665362,-24945.51367
-212.667204,-29633.25781
-212.669046,-31511.63672
-212.670887,-30882.92578
-212.672729,-29599.18555
-212.67457,-27341.61719
-212.676412,-23998.98438
-212.678254,-22099.2793
-212.680095,-23029.13672
-212.681937,-24139.97266
-212.683779,-23180.26953
-212.68562,-22195.07422
-212.687462,-23495.16797
-212.689304,-25302.90234
-212.691145,-25245.07813
-212.692987,-24938.80859
-212.694829,-27040.17578
-212.69667,-30224.91406
-212.698512,-30972.2793
-212.700354,-28741.10742
-212.702195,-26244.4375
-212.704037,-25555.84375
-212.705878,-26127.66406
-212.70772,-26131.69531
-212.709562,-24719.56641
-212.711403,-23292.27734
-212.713245,-24138.49609
-212.715087,-26980.07031
-212.716928,-28374.24414
-212.71877,-26346.9375
-212.720612,-23712.14258
-212.722453,-24135.06055
-212.724295,-26717.62109
-212.726137,-27699.08203
-212.727978,-26109.37891
-212.72982,-24360.47852
-212.731662,-24093.51367
-212.733503,-24541.65039
-212.735345,-24697.39453
-212.737186,-24734.78906
-212.739028,-25266.19727
-212.74087,-26411.35547
-212.742711,-27405.14648
-212.744553,-27055.75977
-212.746395,-25528.98047
-212.748236,-25010.68164
-212.750078,-26813.08984
-212.75192,-28851.10352
-212.753761,-28456.10938
-212.755603,-26423.17773
-212.757445,-25218.26953
-212.759286,-24652.92578
-212.761128,-23086.97266
-212.76297,-21590.40625
-212.764811,-22622.26367
-212.766653,-25329.57031
-212.768494,-26357.4082
-212.770336,-25047.46875
-212.772178,-24129.77734
-212.774019,-25288.60938
-212.775861,-27031.14258
-212.777703,-27075.23047
-212.779544,-25019.08203
-212.781386,-22855.98047
-212.783228,-23342.9375
-212.785069,-26652.10938
-212.786911,-29125.82813
-212.788753,-27828.92188
-212.790594,-25195.60938
-212.792436,-25292.88281
-212.794277,-26974.2207
-212.796119,-26160.39453
-212.797961,-23631.55664
-212.799802,-23860.73633
-212.801644,-26743.42578
-212.803486,-27818.20508
-212.805327,-26575.51758
-212.807169,-26868.57422
-212.809011,-28832.16016
-212.810852,-28279.78516
-212.812694,-24778.69141
-212.814536,-22679.63086
-212.816377,-23467.89453
-212.818219,-24359.30078
-212.820061,-24609.86719
-212.821902,-25883.50781
-212.823744,-26753.91211
-212.825585,-24535.44336
-212.827427,-21948.97852
-212.829269,-23974.88477
-212.83111,-28798.16602
-212.832952,-30067.72461
-212.834794,-27360.69336
-212.836635,-25974.82031
-212.838477,-27040.10547
-212.840319,-26546.83203
-212.84216,-23980.50781
-212.844002,-23352.9043
-212.845844,-25291.17578
-212.847685,-26026.47461
-212.849527,-24782.08594
-212.851369,-24820.74414
-212.85321,-26526.06836
-212.855052,-26372.20508
-212.856893,-23801.31836
-212.858735,-22940.23828
-212.860577,-25968.3418
-212.862418,-29701.2207
-212.86426,-30332.29883
-212.866102,-28045.13672
-212.867943,-25778.79883
-212.869785,-25780.625
-212.871627,-27913.69531
-212.873468,-29988.3457
-212.87531,-29970.4668
-212.877152,-28404.46484
-212.878993,-27423.92969
-212.880835,-27258.87695
-212.882677,-26176.63867
-212.884518,-24350.48633
-212.88636,-24514.12305
-212.888201,-27345.78711
-212.890043,-29410.19531
-212.891885,-27988.12695
-212.893726,-25372.83789
-212.895568,-25423.49609
-212.89741,-27483.00391
-212.899251,-27278.35742
-212.901093,-23822.96484
-212.902935,-21751.7168
-212.904776,-24785.51953
-212.906618,-29706.93164
-212.90846,-30569.29102
-212.910301,-27414.49219
-212.912143,-25814.73828
-212.913985,-27696.30469
-212.915826,-28541.29883
-212.917668,-25598.14258
-212.919509,-22739.05664
-212.921351,-23609.36133
-212.923193,-25616.41797
-212.925034,-25232.77539
-212.926876,-24131.86523
-212.928718,-25083.01367
-212.930559,-26454.95508
-212.932401,-25867.91211
-212.934243,-24903.99805
-212.936084,-25431.80859
-212.937926,-25813.27344
-212.939768,-25193.84375
-212.941609,-26422.24414
-212.943451,-30191.66406
-212.945293,-31860.57227
-212.947134,-28852.1543
-212.948976,-25481.96875
-212.950817,-25647.84375
-212.952659,-26685.97656
-212.954501,-25396.75586
-212.956342,-24059.05664
-212.958184,-25227.72656
-212.960026,-26326.44727
-212.961867,-24683.41602
-212.963709,-22813.92773
-212.965551,-23841.06641
-212.967392,-26139.0625
-212.969234,-26608.66602
-212.971076,-25375.91211
-212.972917,-24238.99609
-212.974759,-23933.25586
-212.9766,-24626.85352
-212.978442,-25920.55859
-212.980284,-26306.33203
-212.982125,-25931.81055
-212.983967,-28024.31836
-212.985809,-33317.92188
-212.98765,-36351.14063
-212.989492,-32904.70313
-212.991334,-27310.1543
-212.993175,-25890.61719
-212.995017,-27342.6875
-212.996859,-26797.78906
-212.9987,-24903.53711
-213.000542,-24981.58984
-213.002384,-25593.97656
-213.004225,-24089.84375
-213.006067,-23239.08984
-213.007908,-26297.20703
-213.00975,-29846.60156
-213.011592,-29332.47852
-213.013433,-27078.67578
-213.015275,-27260.35156
-213.017117,-28022.00586
-213.018958,-26227.28906
-213.0208,-24709.23047
-213.022642,-26940.85742
-213.024483,-29577.36523
-213.026325,-28047.625
-213.028167,-24889.20117
-213.030008,-25198.12305
-213.03185,-28067.07617
-213.033692,-29241.5
-213.035533,-28404.74414
-213.037375,-27982.50586
-213.039216,-28246.27734
-213.041058,-28341.73633
-213.0429,-28806.29883
-213.044741,-29628.13477
-213.046583,-29349.32227
-213.048425,-28237.62695
-213.050266,-28283.5957
-213.052108,-28976.09375
-213.05395,-27899.41992
-213.055791,-25924.63867
-213.057633,-26264.98438
-213.059475,-28297.06445
-213.061316,-28344.33203
-213.063158,-26467.33008
-213.065,-26142.73438
-213.066841,-27524.57227
-213.068683,-27642.81055
-213.070524,-26870.65234
-213.072366,-28260.90234
-213.074208,-30698
-213.076049,-29812.27344
-213.077891,-25956.24805
-213.079733,-24423.14648
-213.081574,-26989.65625
-213.083416,-29534.70898
-213.085258,-29181.11523
-213.087099,-28145.47461
-213.088941,-28874.59961
-213.090783,-30013.57617
-213.092624,-29251.52148
-213.094466,-27032.39648
-213.096308,-25587.38086
-213.098149,-25951.64648
-213.099991,-27062.10156
-213.101832,-27157.71484
-213.103674,-25783.97461
-213.105516,-24428.56641
-213.107357,-24692.98242
-213.109199,-26125.04102
-213.111041,-26882.48438
-213.112882,-26114.84375
-213.114724,-24440.8125
-213.116566,-22744.95117
-213.118407,-21930.46094
-213.120249,-22894.44922
-213.122091,-25034.83398
-213.123932,-25820.49414
-213.125774,-23736.94922
-213.127616,-20766.59766
-213.129457,-20152.52734
-213.131299,-22442.81445
-213.13314,-25248.62891
-213.134982,-26303.63086
-213.136824,-25689.12891
-213.138665,-25428.03906
-213.140507,-27097.82031
-213.142349,-29375.97656
-213.14419,-28918.81641
-213.146032,-25008.45703
-213.147874,-21680.15234
-213.149715,-22793.06836
-213.151557,-26682.70508
-213.153399,-28950.26563
-213.15524,-28918.2168
-213.157082,-29205.22266
-213.158923,-30059.17383
-213.160765,-28979.48828
-213.162607,-25996.29297
-213.164448,-24649.37305
-213.16629,-26638.02539
-213.168132,-29251.8418
-213.169973,-29548.52148
-213.171815,-28112.35352
-213.173657,-27031.86328
-213.175498,-26443.9707
-213.17734,-25137.84766
-213.179182,-23386.56836
-213.181023,-22971.31836
-213.182865,-24291.41406
-213.184707,-25375.93945
-213.186548,-24938.89063
-213.18839,-24760.22266
-213.190231,-26743.07813
-213.192073,-28907.82031
-213.193915,-27853.40039
-213.195756,-24639.16992
-213.197598,-23719.71484
-213.19944,-25798.78711
-213.201281,-26955.69922
-213.203123,-25748.62891
-213.204965,-25188.5957
-213.206806,-26047.12695
-213.208648,-25009.5293
-213.21049,-22115.28516
-213.212331,-22677.50586
-213.214173,-27899.44922
-213.216015,-30917.57813
-213.217856,-27186.41602
-213.219698,-21970.20117
-213.221539,-21907.45898
-213.223381,-25448.00977
-213.225223,-27585.875
-213.227064,-28134.05273
-213.228906,-28964.22852
-213.230748,-28366.61133
-213.232589,-24795.60547
-213.234431,-21896.34375
-213.236273,-23469.75391
-213.238114,-26968.00781
-213.239956,-27719.69141
-213.241798,-26369.15234
-213.243639,-26525.53906
-213.245481,-27748.80664
-213.247323,-26617.43555
-213.249164,-23379.13281
-213.251006,-22301.24609
-213.252847,-25236.87891
-213.254689,-28715.98828
-213.256531,-28644.06836
-213.258372,-25638.02734
-213.260214,-23908.05273
-213.262056,-25517.23633
-213.263897,-27905.78906
-213.265739,-28099.00391
-213.267581,-27170.74609
-213.269422,-27829.85547
-213.271264,-29268.17969
-213.273106,-28467.7793
-213.274947,-25883.91016
-213.276789,-25176.34961
-213.278631,-27234.08398
-213.280472,-29101.11133
-213.282314,-29133.68164
-213.284155,-28650.06641
-213.285997,-28257.24219
-213.287839,-27155.0625
-213.28968,-26111.09766
-213.291522,-26529.14648
-213.293364,-26925.83203
-213.295205,-25027.01172
-213.297047,-22568.94531
-213.298889,-23114.61523
-213.30073,-26174.74805
-213.302572,-28399.23438
-213.304414,-29064.24805
-213.306255,-29410.24219
-213.308097,-28646.22461
-213.309939,-25923.61914
-213.31178,-23983.87695
-213.313622,-25460.7168
-213.315463,-27955.51172
-213.317305,-27870.03125
-213.319147,-26249.48047
-213.320988,-25849.03125
-213.32283,-25824.93359
-213.324672,-24483.24023
-213.326513,-23682.86523
-213.328355,-25284.83008
-213.330197,-26745.47656
-213.332038,-25233.49414
-213.33388,-22825.05664
-213.335722,-23228.76563
-213.337563,-26488.86523
-213.339405,-30210.19531
-213.341246,-32519.53711
-213.343088,-31681.54102
-213.34493,-27276.92383
-213.346771,-23311.23438
-213.348613,-24724.80078
-213.350455,-29557.61914
-213.352296,-30780.21875
-213.354138,-26939.61523
-213.35598,-23933.63281
-213.357821,-25042.29492
-213.359663,-26921.53516
-213.361505,-27150.55469
-213.363346,-27822.36523
-213.365188,-29435.45117
-213.36703,-28885.38086
-213.368871,-26067.71289
-213.370713,-25369.34961
-213.372554,-28029.49805
-213.374396,-29554.125
-213.376238,-27206.52148
-213.378079,-24158.39844
-213.379921,-23869.86914
-213.381763,-25491.79102
-213.383604,-26801.82617
-213.385446,-27300.03711
-213.387288,-27002.7793
-213.389129,-25948.96484
-213.390971,-25562.26953
-213.392813,-27053.53906
-213.394654,-28537.44531
-213.396496,-27289.79297
-213.398338,-24549.39648
-213.400179,-24356.51758
-213.402021,-27616.42969
-213.403862,-30773.88086
-213.405704,-30860.35547
-213.407546,-29042.08984
-213.409387,-28242.39453
-213.411229,-29119.93555
-213.413071,-29650.01367
-213.414912,-28102.94922
-213.416754,-25351.2793
-213.418596,-23670.86328
-213.420437,-23874.58789
-213.422279,-24911.16797
-213.424121,-25976.73633
-213.425962,-27091.88281
-213.427804,-27644.95508
-213.429646,-26800.88086
-213.431487,-25459.86719
-213.433329,-25059.59766
-213.43517,-24585.35352
-213.437012,-22204.79297
-213.438854,-19608.79492
-213.440695,-20488.00781
-213.442537,-24686.88672
-213.444379,-28354.29883
-213.44622,-29698.38086
-213.448062,-29743.29492
-213.449904,-28138.51367
-213.451745,-24092.59766
-213.453587,-20730.49023
-213.455429,-21822.3457
-213.45727,-24726.66211
-213.459112,-23868.73047
-213.460954,-20647.06445
-213.462795,-21533.40625
-213.464637,-26307.71094
-213.466478,-27497.49609
-213.46832,-22978.30469
-213.470162,-19839.57031
-213.472003,-22804.49023
-213.473845,-27211.25391
